CUST_ACCT_ID,  TARGET_NET_SALES  ,  TARGET_GROSS_PROFIT  ,YR_MTH
906404,343,42,10/1/2024
383642,1389,566,10/1/2024
941435,175031,2602,10/1/2024
25235,589,112,10/1/2024
827775,8923,428,10/1/2024
346662,2063,392,10/1/2024
183825,6817,990,10/1/2024
533846,638,98,10/1/2024
412433,1029,125,10/1/2024
718544,5581,758,10/1/2024
270466,1258,94,10/1/2024
340243,481,35,10/1/2024
274070,8747,406,10/1/2024
264034,1372,166,10/1/2024
444588,1029,124,10/1/2024
144654,2401,290,10/1/2024
854844,1029,125,10/1/2024
442084,2401,291,10/1/2024
382349,3417,536,10/1/2024
579755,1029,124,10/1/2024
532889,1324,181,10/1/2024
468613,754,122,10/1/2024
443027,1029,125,10/1/2024
42450,1029,125,10/1/2024
451507,14621,1104,10/1/2024
447967,343,42,10/1/2024
88396,3859,95,10/1/2024
259625,10687,435,10/1/2024
43955,361,28,10/1/2024
202726,9942,682,10/1/2024
304538,2149,241,10/1/2024
955410,325,23,10/1/2024
807917,3629,314,10/1/2024
160440,2058,249,10/1/2024
51594,52580,654,10/1/2024
51594,52580,654,10/1/2024
682208,6575,904,10/1/2024
444737,1029,125,10/1/2024
349796,343,42,10/1/2024
386891,37,1,10/1/2024
446106,712664,3263,10/1/2024
415257,1029,125,10/1/2024
720748,4680,471,10/1/2024
362140,2783,185,10/1/2024
924410,2086,293,10/1/2024
39299,4609,641,10/1/2024
153163,1029,124,10/1/2024
258553,3133,398,10/1/2024
579306,3695,463,10/1/2024
447806,1029,125,10/1/2024
335753,818,62,10/1/2024
281824,99656,1724,10/1/2024
806927,1029,124,10/1/2024
720706,2735,423,10/1/2024
603704,1029,125,10/1/2024
350918,343,42,10/1/2024
407839,2058,249,10/1/2024
420096,1294,126,10/1/2024
51086,15129,582,10/1/2024
108639,1101,130,10/1/2024
480903,1029,124,10/1/2024
415745,7784,252,10/1/2024
224671,2917,111,10/1/2024
354886,416,80,10/1/2024
154252,1029,124,10/1/2024
955400,5605,240,10/1/2024
446203,650,50,10/1/2024
111865,2456,92,10/1/2024
385503,1029,125,10/1/2024
443911,343,42,10/1/2024
581355,1029,125,10/1/2024
546488,3068,554,10/1/2024
349314,1029,124,10/1/2024
756129,803,30,10/1/2024
137201,2305,320,10/1/2024
732881,2735,429,10/1/2024
308410,4856,712,10/1/2024
106435,1754,61,10/1/2024
102285,2038,470,10/1/2024
78910,12291,406,10/1/2024
612565,1228,91,10/1/2024
528273,2058,249,10/1/2024
571319,1029,125,10/1/2024
721811,1029,125,10/1/2024
100529,4689,342,10/1/2024
100834,2048,338,10/1/2024
463075,343,42,10/1/2024
567560,1029,124,10/1/2024
641679,7124,313,10/1/2024
528166,5995,488,10/1/2024
720292,2058,250,10/1/2024
595171,1029,124,10/1/2024
609902,2097,113,10/1/2024
720482,289,21,10/1/2024
100214,3650,308,10/1/2024
522303,343,42,10/1/2024
719393,8923,422,10/1/2024
955330,1029,125,10/1/2024
107896,1029,124,10/1/2024
100776,3660,231,10/1/2024
89859,722,51,10/1/2024
647280,1155,82,10/1/2024
554443,3114,414,10/1/2024
719864,379,27,10/1/2024
644399,343,42,10/1/2024
590599,2058,249,10/1/2024
173057,1029,124,10/1/2024
102228,34548,1399,10/1/2024
563966,1372,166,10/1/2024
718734,1029,124,10/1/2024
603670,1083,128,10/1/2024
346997,343,42,10/1/2024
567404,1372,166,10/1/2024
987354,2048,340,10/1/2024
579219,1751,179,10/1/2024
680433,1029,125,10/1/2024
603597,2728,482,10/1/2024
422874,4446,660,10/1/2024
105254,3802,411,10/1/2024
955415,343,42,10/1/2024
415695,343,42,10/1/2024
493846,1029,124,10/1/2024
757516,5262,192,10/1/2024
350793,1535,161,10/1/2024
807842,2391,381,10/1/2024
105213,1029,125,10/1/2024
861582,8236,359,10/1/2024
348315,2391,382,10/1/2024
102483,1029,124,10/1/2024
462135,1019,216,10/1/2024
444273,1019,216,10/1/2024
449324,1029,125,10/1/2024
801727,1029,125,10/1/2024
449899,1029,124,10/1/2024
444786,8713,333,10/1/2024
987342,1904,140,10/1/2024
806828,3508,141,10/1/2024
818102,1029,125,10/1/2024
324742,2048,340,10/1/2024
477316,3946,658,10/1/2024
842033,1029,124,10/1/2024
778846,2058,249,10/1/2024
102574,3812,310,10/1/2024
427639,1029,125,10/1/2024
870416,10961,832,10/1/2024
445486,1019,213,10/1/2024
461724,2058,249,10/1/2024
464411,1715,208,10/1/2024
460899,1372,166,10/1/2024
444844,1011,73,10/1/2024
447045,4827,498,10/1/2024
449200,3660,234,10/1/2024
444679,14260,893,10/1/2024
987214,2391,379,10/1/2024
806760,1029,125,10/1/2024
415992,2048,338,10/1/2024
445858,7893,304,10/1/2024
415968,2082,86,10/1/2024
835690,4504,430,10/1/2024
740383,1754,71,10/1/2024
156455,29307,1150,10/1/2024
408781,1029,125,10/1/2024
105783,1029,124,10/1/2024
102589,1029,125,10/1/2024
133972,343,42,10/1/2024
111009,4100,649,10/1/2024
108886,1156,85,10/1/2024
103358,343,42,10/1/2024
345816,2058,249,10/1/2024
415208,530,40,10/1/2024
345957,1029,124,10/1/2024
468330,1029,125,10/1/2024
464863,1372,166,10/1/2024
93190,13156,504,10/1/2024
462330,2058,249,10/1/2024
594529,22751,1147,10/1/2024
101543,3722,261,10/1/2024
800076,34206,323,10/1/2024
393662,190,9,10/1/2024
908095,18879,465,10/1/2024
390047,2896,96,10/1/2024
250680,5235,74,10/1/2024
446903,29370,681,10/1/2024
971020,2182,300,10/1/2024
169797,24025,283,10/1/2024
103010,1029,124,10/1/2024
345846,1029,125,10/1/2024
152819,1372,166,10/1/2024
153171,3081,245,10/1/2024
718874,2048,338,10/1/2024
117173,1029,125,10/1/2024
930240,2058,249,10/1/2024
153619,3503,354,10/1/2024
31801,2048,340,10/1/2024
865270,7893,304,10/1/2024
761451,3612,167,10/1/2024
194780,2891,402,10/1/2024
594008,2718,196,10/1/2024
100327,2058,249,10/1/2024
160164,343,42,10/1/2024
346492,3078,465,10/1/2024
103374,2048,340,10/1/2024
76161,3068,556,10/1/2024
446685,1029,124,10/1/2024
928921,433,32,10/1/2024
785403,11799,647,10/1/2024
267613,10525,404,10/1/2024
533591,2048,340,10/1/2024
104802,343,42,10/1/2024
854612,3727,148,10/1/2024
80789,4572,737,10/1/2024
339599,1444,171,10/1/2024
79662,343,42,10/1/2024
105478,2401,291,10/1/2024
102509,2058,249,10/1/2024
832321,2783,195,10/1/2024
787378,3754,637,10/1/2024
807057,3562,176,10/1/2024
981122,1029,124,10/1/2024
719732,3039,248,10/1/2024
460873,1029,124,10/1/2024
470509,1372,166,10/1/2024
446054,2058,249,10/1/2024
448030,1372,166,10/1/2024
154625,3096,433,10/1/2024
743915,5262,199,10/1/2024
444703,1029,124,10/1/2024
506146,4407,209,10/1/2024
807743,1842,183,10/1/2024
108591,3358,341,10/1/2024
80306,9857,447,10/1/2024
87769,1029,125,10/1/2024
292470,3809,118,10/1/2024
680430,7893,318,10/1/2024
567677,1029,125,10/1/2024
743622,2558,236,10/1/2024
603662,1589,182,10/1/2024
686277,2058,249,10/1/2024
101576,5003,93,10/1/2024
545591,2048,340,10/1/2024
696580,13156,516,10/1/2024
558979,19140,766,10/1/2024
721043,3508,122,10/1/2024
572364,2533,99,10/1/2024
665399,1733,175,10/1/2024
105312,217,15,10/1/2024
160622,3407,678,10/1/2024
101507,14033,538,10/1/2024
100799,7808,394,10/1/2024
740658,343,42,10/1/2024
604769,1029,125,10/1/2024
750790,1029,124,10/1/2024
689636,2401,222,10/1/2024
587792,2391,382,10/1/2024
125876,3431,416,10/1/2024
64220,343,42,10/1/2024
543151,1029,124,10/1/2024
722882,7316,321,10/1/2024
665779,7474,763,10/1/2024
617467,2048,340,10/1/2024
604728,1029,125,10/1/2024
668819,2058,249,10/1/2024
528034,1029,124,10/1/2024
604884,1029,124,10/1/2024
721613,2631,106,10/1/2024
108068,1426,170,10/1/2024
100297,4728,219,10/1/2024
361247,2058,249,10/1/2024
748956,1372,166,10/1/2024
528380,343,42,10/1/2024
603795,2335,236,10/1/2024
744238,2048,378,10/1/2024
720912,6292,337,10/1/2024
439757,1029,125,10/1/2024
906743,1372,166,10/1/2024
108860,2728,483,10/1/2024
609740,1029,124,10/1/2024
537177,1246,140,10/1/2024
108555,2329,168,10/1/2024
528091,1029,125,10/1/2024
604652,13156,531,10/1/2024
748742,1390,152,10/1/2024
721100,1372,166,10/1/2024
916142,875,15,10/1/2024
925161,650,46,10/1/2024
410753,2058,249,10/1/2024
377558,1029,125,10/1/2024
391963,343,42,10/1/2024
103226,1029,125,10/1/2024
807941,9341,734,10/1/2024
408437,343,42,10/1/2024
415067,33218,1435,10/1/2024
505074,1029,125,10/1/2024
410241,1029,124,10/1/2024
395816,21774,1319,10/1/2024
19417,16130,654,10/1/2024
933470,1906,159,10/1/2024
102780,2097,112,10/1/2024
446104,2048,338,10/1/2024
415893,9018,227,10/1/2024
506835,2058,249,10/1/2024
150888,7893,311,10/1/2024
101097,343,42,10/1/2024
458670,4388,247,10/1/2024
444794,2058,249,10/1/2024
469887,3431,415,10/1/2024
462911,8340,663,10/1/2024
415885,5714,261,10/1/2024
449416,1854,201,10/1/2024
410951,1029,124,10/1/2024
423840,2391,380,10/1/2024
426177,2048,340,10/1/2024
466213,1029,124,10/1/2024
215134,1029,124,10/1/2024
105528,1156,85,10/1/2024
413963,578,41,10/1/2024
414987,1029,124,10/1/2024
416172,8237,337,10/1/2024
463109,5482,199,10/1/2024
486107,13069,498,10/1/2024
479463,6287,297,10/1/2024
446260,3088,374,10/1/2024
458753,15720,660,10/1/2024
509782,15746,807,10/1/2024
447322,1917,72,10/1/2024
445882,1083,128,10/1/2024
996541,542,38,10/1/2024
827421,5293,122,10/1/2024
102533,1019,216,10/1/2024
444869,3757,605,10/1/2024
357559,1029,124,10/1/2024
394161,1029,124,10/1/2024
266003,2383,168,10/1/2024
413641,343,42,10/1/2024
412628,1029,124,10/1/2024
345714,2058,249,10/1/2024
415349,3174,246,10/1/2024
449738,1372,166,10/1/2024
152033,5262,212,10/1/2024
416016,2771,393,10/1/2024
103382,1372,166,10/1/2024
444919,7140,105,10/1/2024
653694,343,42,10/1/2024
110536,343,42,10/1/2024
105650,343,42,10/1/2024
179386,1372,166,10/1/2024
463079,343,42,10/1/2024
809272,1029,125,10/1/2024
807412,2773,286,10/1/2024
580608,1029,125,10/1/2024
154716,1019,216,10/1/2024
353342,1372,166,10/1/2024
906966,78169,1052,10/1/2024
390625,126207,3079,10/1/2024
348236,2355073,7026,10/1/2024
388461,2058,249,10/1/2024
386947,289,21,10/1/2024
445437,343,42,10/1/2024
106344,1029,124,10/1/2024
715977,325,23,10/1/2024
157818,2113,208,10/1/2024
158547,1029,125,10/1/2024
150615,1751,193,10/1/2024
475098,4385,157,10/1/2024
446146,1156,133,10/1/2024
271966,4513,670,10/1/2024
884707,6291,322,10/1/2024
903831,1372,166,10/1/2024
194501,8607,364,10/1/2024
285880,1741,268,10/1/2024
980916,20698,1329,10/1/2024
854661,1029,125,10/1/2024
903815,8907,1678,10/1/2024
104091,12622,540,10/1/2024
719229,108,8,10/1/2024
451509,1699,358,10/1/2024
100669,3068,594,10/1/2024
100941,1029,125,10/1/2024
221571,5262,213,10/1/2024
104828,12583,656,10/1/2024
446096,1029,124,10/1/2024
410233,1372,166,10/1/2024
444752,1192,136,10/1/2024
447427,16655,819,10/1/2024
807859,7579,334,10/1/2024
109462,2131,255,10/1/2024
245199,1029,124,10/1/2024
102095,1019,254,10/1/2024
106039,2048,340,10/1/2024
103804,10525,395,10/1/2024
104182,289,21,10/1/2024
436142,1029,124,10/1/2024
986869,1029,125,10/1/2024
882316,2858,64,10/1/2024
308649,1372,166,10/1/2024
910471,2608,436,10/1/2024
921882,1372,166,10/1/2024
807446,343,42,10/1/2024
911468,1029,124,10/1/2024
197036,2708,248,10/1/2024
918738,2728,482,10/1/2024
854588,1029,125,10/1/2024
580712,2048,340,10/1/2024
153353,1444,108,10/1/2024
264383,2048,338,10/1/2024
109507,1192,137,10/1/2024
101360,1029,125,10/1/2024
100933,490,-20,10/1/2024
175079,10525,395,10/1/2024
73011,1029,125,10/1/2024
718718,4201,186,10/1/2024
668758,343,42,10/1/2024
102111,1019,216,10/1/2024
347529,7893,317,10/1/2024
806893,1029,125,10/1/2024
109058,11267,619,10/1/2024
117819,4691,222,10/1/2024
735648,2185,209,10/1/2024
721019,343,42,10/1/2024
721084,722,56,10/1/2024
697197,343,42,10/1/2024
739428,2058,249,10/1/2024
529778,4450,670,10/1/2024
100743,1699,355,10/1/2024
589078,4116,297,10/1/2024
567396,1462,155,10/1/2024
691469,1029,125,10/1/2024
102061,1192,136,10/1/2024
102178,1246,140,10/1/2024
100487,343,42,10/1/2024
727759,1029,125,10/1/2024
720771,481,71,10/1/2024
718809,1699,358,10/1/2024
719328,2058,249,10/1/2024
107458,2728,482,10/1/2024
108027,15168,638,10/1/2024
719070,44570,898,10/1/2024
528018,343,42,10/1/2024
567834,2631,92,10/1/2024
109280,2632,399,10/1/2024
525628,1019,216,10/1/2024
604363,1029,125,10/1/2024
560336,163,12,10/1/2024
721571,2058,249,10/1/2024
728752,3660,230,10/1/2024
681188,1029,125,10/1/2024
506202,4117,498,10/1/2024
978081,4087,769,10/1/2024
177885,1029,125,10/1/2024
100628,2048,340,10/1/2024
718783,5855,236,10/1/2024
720813,7321,444,10/1/2024
542513,2058,249,10/1/2024
650297,1372,166,10/1/2024
694761,343,42,10/1/2024
955596,343,42,10/1/2024
604249,2058,249,10/1/2024
660462,1019,254,10/1/2024
272979,1372,166,10/1/2024
209043,2744,332,10/1/2024
985568,2058,249,10/1/2024
87175,2058,250,10/1/2024
101378,14918,915,10/1/2024
117529,343,42,10/1/2024
415562,2810,467,10/1/2024
465055,657,237,10/1/2024
345887,3403,489,10/1/2024
415455,1029,125,10/1/2024
415026,1029,125,10/1/2024
360835,2048,379,10/1/2024
105734,7718,294,10/1/2024
100710,1029,124,10/1/2024
256071,3068,594,10/1/2024
910331,1029,125,10/1/2024
203957,1029,125,10/1/2024
154955,686,83,10/1/2024
103077,1029,125,10/1/2024
107722,3508,141,10/1/2024
103127,17845,878,10/1/2024
152744,1372,166,10/1/2024
23185,1462,157,10/1/2024
814869,1029,125,10/1/2024
415836,1019,216,10/1/2024
154146,9262,718,10/1/2024
310247,2444,279,10/1/2024
415794,3088,375,10/1/2024
505320,1029,125,10/1/2024
415091,2058,249,10/1/2024
263551,1029,124,10/1/2024
102343,3088,374,10/1/2024
181000,3511,495,10/1/2024
786147,2058,249,10/1/2024
242840,12289,479,10/1/2024
179536,1589,164,10/1/2024
448289,1029,124,10/1/2024
455369,7893,304,10/1/2024
415653,1019,216,10/1/2024
338919,1462,158,10/1/2024
232673,686,83,10/1/2024
104414,108,8,10/1/2024
105486,1029,125,10/1/2024
864771,343,42,10/1/2024
939726,3559,141,10/1/2024
298811,13156,506,10/1/2024
462861,1029,125,10/1/2024
443937,6372,319,10/1/2024
447252,3088,374,10/1/2024
445668,1029,124,10/1/2024
445957,2631,102,10/1/2024
493227,1029,125,10/1/2024
112334,1372,166,10/1/2024
116080,1029,125,10/1/2024
184339,1029,125,10/1/2024
101352,343,42,10/1/2024
446893,1029,125,10/1/2024
415778,1359,284,10/1/2024
479226,1372,166,10/1/2024
415927,722,52,10/1/2024
816101,7893,318,10/1/2024
917551,343,42,10/1/2024
854596,3068,553,10/1/2024
859071,5038,581,10/1/2024
807156,686,83,10/1/2024
191232,1029,124,10/1/2024
265649,5941,191,10/1/2024
307498,2921,419,10/1/2024
181546,6376,746,10/1/2024
976136,879,80,10/1/2024
807362,343,42,10/1/2024
105387,794,57,10/1/2024
262581,6469,453,10/1/2024
45028,3923,178,10/1/2024
100305,1362,257,10/1/2024
500750,1029,125,10/1/2024
105353,12080,722,10/1/2024
661539,1029,125,10/1/2024
591427,1715,208,10/1/2024
721480,1029,124,10/1/2024
674050,3346,243,10/1/2024
955481,1029,125,10/1/2024
718999,343,42,10/1/2024
728534,1029,124,10/1/2024
106880,1029,124,10/1/2024
568079,25948,1236,10/1/2024
557708,11081,643,10/1/2024
604355,4865,617,10/1/2024
732756,2058,249,10/1/2024
610276,7303,423,10/1/2024
979392,2974,147,10/1/2024
637113,1973,79,10/1/2024
987560,6949,358,10/1/2024
642919,1029,124,10/1/2024
719443,1029,125,10/1/2024
226619,6390,863,10/1/2024
104224,1029,124,10/1/2024
160630,8624,1025,10/1/2024
100958,5262,183,10/1/2024
628302,8079,504,10/1/2024
604801,5329,458,10/1/2024
950109,1029,124,10/1/2024
721837,1372,166,10/1/2024
853616,361,27,10/1/2024
105288,343,42,10/1/2024
719427,1372,166,10/1/2024
193238,3738,420,10/1/2024
955168,1198,88,10/1/2024
109363,1896,192,10/1/2024
100438,1631,170,10/1/2024
719419,1754,70,10/1/2024
581033,1029,125,10/1/2024
326656,5812,888,10/1/2024
450472,2726,213,10/1/2024
448128,1029,124,10/1/2024
470113,1029,124,10/1/2024
489580,1029,125,10/1/2024
445964,1029,125,10/1/2024
445841,560,58,10/1/2024
415851,5262,202,10/1/2024
445999,1372,199,10/1/2024
961249,7301,641,10/1/2024
987610,2058,249,10/1/2024
903513,1372,166,10/1/2024
903100,1029,124,10/1/2024
904924,1380,239,10/1/2024
447267,343,42,10/1/2024
243001,21607,472,10/1/2024
181739,3660,234,10/1/2024
444034,72,5,10/1/2024
444596,686,83,10/1/2024
955343,3747,267,10/1/2024
311375,2048,340,10/1/2024
103309,1029,125,10/1/2024
408815,5920,232,10/1/2024
316371,3255,477,10/1/2024
213098,2048,338,10/1/2024
78213,343,42,10/1/2024
104299,343,42,10/1/2024
192769,1029,125,10/1/2024
412704,1029,125,10/1/2024
415174,6291,332,10/1/2024
854919,2943,232,10/1/2024
854646,1019,254,10/1/2024
909978,343,42,10/1/2024
102129,3495,378,10/1/2024
103424,1754,61,10/1/2024
101170,1029,124,10/1/2024
450743,2048,340,10/1/2024
473074,3317,189,10/1/2024
807495,963,71,10/1/2024
233873,2910,145,10/1/2024
109173,5262,183,10/1/2024
106252,2389,196,10/1/2024
107763,1372,166,10/1/2024
446161,1754,61,10/1/2024
152074,1372,166,10/1/2024
579746,9647,389,10/1/2024
721795,2048,340,10/1/2024
154336,4776,861,10/1/2024
120136,4767,499,10/1/2024
727254,7990,678,10/1/2024
964664,8778,676,10/1/2024
719369,2058,249,10/1/2024
603829,5019,517,10/1/2024
719658,1029,125,10/1/2024
970869,2783,195,10/1/2024
964757,1029,125,10/1/2024
603902,5760,415,10/1/2024
615083,2058,249,10/1/2024
603845,1029,125,10/1/2024
603860,3757,607,10/1/2024
685051,1029,125,10/1/2024
696338,1029,124,10/1/2024
721035,72,6,10/1/2024
721803,9800,484,10/1/2024
659198,343,42,10/1/2024
582388,1029,125,10/1/2024
604918,7893,304,10/1/2024
721134,1715,207,10/1/2024
603621,3397,715,10/1/2024
110205,2038,431,10/1/2024
73119,9205,828,10/1/2024
719583,2897,439,10/1/2024
662881,1029,124,10/1/2024
979306,2631,93,10/1/2024
108720,3764,514,10/1/2024
287481,2048,340,10/1/2024
101410,14185,654,10/1/2024
547780,1029,125,10/1/2024
719054,4097,680,10/1/2024
865222,1372,166,10/1/2024
110122,1029,125,10/1/2024
108910,686,83,10/1/2024
102277,2058,249,10/1/2024
238298,343,42,10/1/2024
103937,9867,397,10/1/2024
103846,1029,125,10/1/2024
104927,1029,125,10/1/2024
102186,4537,265,10/1/2024
100867,22790,1023,10/1/2024
415216,2070,218,10/1/2024
410605,2799,181,10/1/2024
445031,1029,124,10/1/2024
807792,1029,125,10/1/2024
753927,2401,291,10/1/2024
854893,1362,255,10/1/2024
346075,2275,265,10/1/2024
807834,343,42,10/1/2024
271034,1077,82,10/1/2024
419881,1029,124,10/1/2024
100925,1019,216,10/1/2024
415282,1029,125,10/1/2024
459620,10525,424,10/1/2024
906776,1926,141,10/1/2024
903989,1029,124,10/1/2024
807735,3281,140,10/1/2024
838597,650,46,10/1/2024
330695,7893,302,10/1/2024
297570,343,42,10/1/2024
917477,3021,320,10/1/2024
100818,686,83,10/1/2024
237580,2401,290,10/1/2024
100826,3078,465,10/1/2024
467165,3078,465,10/1/2024
444422,4604,169,10/1/2024
475646,1019,216,10/1/2024
444661,1029,124,10/1/2024
781155,23895,1001,10/1/2024
807800,1029,125,10/1/2024
107649,1029,124,10/1/2024
445403,1029,124,10/1/2024
415976,5851,787,10/1/2024
807560,1029,124,10/1/2024
914628,3727,150,10/1/2024
779208,2058,249,10/1/2024
842447,15062,670,10/1/2024
115275,1679,172,10/1/2024
15242,5128,441,10/1/2024
416131,1019,216,10/1/2024
901983,3673,508,10/1/2024
604785,1359,284,10/1/2024
745472,2624,291,10/1/2024
720284,325,23,10/1/2024
721225,24699,1127,10/1/2024
731699,1029,124,10/1/2024
921144,6291,336,10/1/2024
720136,5569,234,10/1/2024
718767,1699,422,10/1/2024
160523,1029,125,10/1/2024
604397,343,42,10/1/2024
693067,3116,356,10/1/2024
719888,1029,124,10/1/2024
603654,5066,103,10/1/2024
717696,1778,304,10/1/2024
695451,3088,374,10/1/2024
630804,2728,483,10/1/2024
985622,4427,835,10/1/2024
107730,2401,291,10/1/2024
160424,5788,853,10/1/2024
114553,1689,72,10/1/2024
996427,1174,135,10/1/2024
604892,1906,158,10/1/2024
603563,2783,196,10/1/2024
425201,1029,124,10/1/2024
806836,343,42,10/1/2024
111457,1246,140,10/1/2024
445189,1029,124,10/1/2024
448606,4134,758,10/1/2024
237022,-686,79,10/1/2024
312222,1029,124,10/1/2024
100230,3660,231,10/1/2024
101477,2058,249,10/1/2024
103325,1029,124,10/1/2024
100842,1372,166,10/1/2024
471623,3078,465,10/1/2024
398893,1029,124,10/1/2024
445221,15936,617,10/1/2024
104356,8046,407,10/1/2024
445270,14129,770,10/1/2024
445049,1029,124,10/1/2024
473900,2058,249,10/1/2024
874331,686,83,10/1/2024
281284,1300,144,10/1/2024
100750,343,42,10/1/2024
100990,343,42,10/1/2024
105999,1029,124,10/1/2024
102871,1029,124,10/1/2024
101733,2038,429,10/1/2024
100768,6949,344,10/1/2024
416107,1906,158,10/1/2024
439202,1029,124,10/1/2024
415869,1227,354,10/1/2024
460907,108,8,10/1/2024
800663,4770,879,10/1/2024
896490,289,21,10/1/2024
817154,4437,287,10/1/2024
906461,4514,429,10/1/2024
197876,650,48,10/1/2024
410621,1029,124,10/1/2024
161130,1155,83,10/1/2024
101139,457,33,10/1/2024
100735,343,42,10/1/2024
951743,4320,214,10/1/2024
811253,1029,125,10/1/2024
909713,1453,247,10/1/2024
90091,343,42,10/1/2024
528067,2058,249,10/1/2024
151696,2058,249,10/1/2024
567552,3508,142,10/1/2024
596976,2419,276,10/1/2024
987628,12761,755,10/1/2024
992744,2185,206,10/1/2024
100552,1754,70,10/1/2024
100677,18217,330,10/1/2024
100222,1029,124,10/1/2024
101089,217,15,10/1/2024
990678,1372,166,10/1/2024
584497,2676,272,10/1/2024
721670,1029,125,10/1/2024
854570,1372,166,10/1/2024
750517,2058,249,10/1/2024
109199,3078,465,10/1/2024
109025,1029,124,10/1/2024
106872,1661,120,10/1/2024
102269,2054,288,10/1/2024
100982,2048,340,10/1/2024
102137,14185,594,10/1/2024
719708,1029,125,10/1/2024
719633,3078,462,10/1/2024
680732,2045,370,10/1/2024
911438,3068,556,10/1/2024
938304,2048,528,10/1/2024
108779,2058,249,10/1/2024
100661,686,83,10/1/2024
987339,1019,216,10/1/2024
604264,1372,166,10/1/2024
721779,1679,170,10/1/2024
580233,6292,329,10/1/2024
579422,1029,124,10/1/2024
60549,3431,415,10/1/2024
763895,2058,249,10/1/2024
308721,1029,125,10/1/2024
458822,7321,462,10/1/2024
457193,10282,728,10/1/2024
412999,343,42,10/1/2024
443929,343,42,10/1/2024
468437,343,42,10/1/2024
446838,1372,166,10/1/2024
435931,72,5,10/1/2024
318786,3417,534,10/1/2024
297020,2728,483,10/1/2024
79823,2744,333,10/1/2024
465035,10205,535,10/1/2024
436411,1372,166,10/1/2024
443952,1029,124,10/1/2024
449254,1029,125,10/1/2024
446463,343,42,10/1/2024
